"Entity","Code","Year","Annual.CO..emissions","Region"
"Slovenia","SVN",1975,11331867,"Eastern Europe"
"Slovenia","SVN",1976,11686013,"Eastern Europe"
"Slovenia","SVN",1977,11350397,"Eastern Europe"
"Slovenia","SVN",1978,12681866,"Eastern Europe"
"Slovenia","SVN",1979,13792194,"Eastern Europe"
"Slovenia","SVN",1980,13547872,"Eastern Europe"
"Slovenia","SVN",1981,14729913,"Eastern Europe"
"Slovenia","SVN",1982,13513282,"Eastern Europe"
"Slovenia","SVN",1983,14555396,"Eastern Europe"
"Slovenia","SVN",1984,15352903,"Eastern Europe"
"Slovenia","SVN",1985,15661407,"Eastern Europe"
"Slovenia","SVN",1986,16767324,"Eastern Europe"
"Slovenia","SVN",1987,16001270,"Eastern Europe"
"Slovenia","SVN",1988,15547423,"Eastern Europe"
"Slovenia","SVN",1989,15340377,"Eastern Europe"
"Slovenia","SVN",1990,15094546,"Eastern Europe"
"Slovenia","SVN",1991,13973374,"Eastern Europe"
"Slovenia","SVN",1992,13882581,"Eastern Europe"
"Slovenia","SVN",1993,14251223,"Eastern Europe"
"Slovenia","SVN",1994,14636104,"Eastern Europe"
"Slovenia","SVN",1995,15354244,"Eastern Europe"
"Slovenia","SVN",1996,15999411,"Eastern Europe"
"Slovenia","SVN",1997,16507021,"Eastern Europe"
"Slovenia","SVN",1998,16039038,"Eastern Europe"
"Slovenia","SVN",1999,15412480,"Eastern Europe"
"Slovenia","SVN",2000,15053846,"Eastern Europe"
"Slovenia","SVN",2001,16302757,"Eastern Europe"
"Slovenia","SVN",2002,16564693,"Eastern Europe"
"Slovenia","SVN",2003,16271549,"Eastern Europe"
"Slovenia","SVN",2004,16704584,"Eastern Europe"
"Slovenia","SVN",2005,16935640,"Eastern Europe"
"Slovenia","SVN",2006,17178074,"Eastern Europe"
"Slovenia","SVN",2007,17342988,"Eastern Europe"
"Slovenia","SVN",2008,18278460,"Eastern Europe"
"Slovenia","SVN",2009,16204107,"Eastern Europe"
"Slovenia","SVN",2010,16459732,"Eastern Europe"
"Slovenia","SVN",2011,16358786,"Eastern Europe"
"Slovenia","SVN",2012,15759567,"Eastern Europe"
"Slovenia","SVN",2013,15128262,"Eastern Europe"
"Slovenia","SVN",2014,13561308,"Eastern Europe"
"Slovenia","SVN",2015,13645487,"Eastern Europe"
"Slovenia","SVN",2016,14458367,"Eastern Europe"
"Slovenia","SVN",2017,14616684,"Eastern Europe"
"Slovenia","SVN",2018,14519869,"Eastern Europe"
"Slovenia","SVN",2019,14039440,"Eastern Europe"
"Slovenia","SVN",2020,12854909,"Eastern Europe"
"Slovenia","SVN",2021,13058881,"Eastern Europe"
"Slovenia","SVN",2022,12701291,"Eastern Europe"
"Slovenia","SVN",2023,11328390,"Eastern Europe"
"Spain","ESP",1830,3664,"Southern Europe"
"Spain","ESP",1831,3664,"Southern Europe"
"Spain","ESP",1832,3664,"Southern Europe"
"Spain","ESP",1833,3664,"Southern Europe"
"Spain","ESP",1834,3664,"Southern Europe"
"Spain","ESP",1835,3664,"Southern Europe"
"Spain","ESP",1836,21984,"Southern Europe"
"Spain","ESP",1837,36640,"Southern Europe"
"Spain","ESP",1838,25648,"Southern Europe"
"Spain","ESP",1839,47632,"Southern Europe"
"Spain","ESP",1840,36640,"Southern Europe"
"Spain","ESP",1841,102592,"Southern Europe"
"Spain","ESP",1842,142896,"Southern Europe"
"Spain","ESP",1843,172208,"Southern Europe"
"Spain","ESP",1844,201520,"Southern Europe"
"Spain","ESP",1845,274800,"Southern Europe"
"Spain","ESP",1846,282128,"Southern Europe"
"Spain","ESP",1847,260144,"Southern Europe"
"Spain","ESP",1848,293120,"Southern Europe"
"Spain","ESP",1849,326096,"Southern Europe"
"Spain","ESP",1850,494640,"Southern Europe"
"Spain","ESP",1851,509296,"Southern Europe"
"Spain","ESP",1852,534944,"Southern Europe"
"Spain","ESP",1853,652192,"Southern Europe"
"Spain","ESP",1854,549600,"Southern Europe"
"Spain","ESP",1855,553264,"Southern Europe"
"Spain","ESP",1856,754784,"Southern Europe"
"Spain","ESP",1857,850048,"Southern Europe"
"Spain","ESP",1858,1150496,"Southern Europe"
"Spain","ESP",1859,1630480,"Southern Europe"
"Spain","ESP",1860,1930928,"Southern Europe"
"Spain","ESP",1861,2004208.1,"Southern Europe"
"Spain","ESP",1862,2187408,"Southern Europe"
"Spain","ESP",1863,2432896,"Southern Europe"
"Spain","ESP",1864,2333968,"Southern Europe"
"Spain","ESP",1865,2304656,"Southern Europe"
"Spain","ESP",1866,2290000,"Southern Europe"
"Spain","ESP",1867,2557472,"Southern Europe"
"Spain","ESP",1868,2660064,"Southern Europe"
"Spain","ESP",1869,2638080,"Southern Europe"
"Spain","ESP",1870,3074096,"Southern Europe"
"Spain","ESP",1871,2938528,"Southern Europe"
"Spain","ESP",1872,3260960,"Southern Europe"
"Spain","ESP",1873,3136384,"Southern Europe"
"Spain","ESP",1874,3118064,"Southern Europe"
"Spain","ESP",1875,3290272,"Southern Europe"
"Spain","ESP",1876,3568736,"Southern Europe"
"Spain","ESP",1877,3781248,"Southern Europe"
"Spain","ESP",1878,3755600,"Southern Europe"
"Spain","ESP",1879,3971776,"Southern Europe"
"Spain","ESP",1880,4415120,"Southern Europe"
"Spain","ESP",1881,4931744,"Southern Europe"
"Spain","ESP",1882,5382416,"Southern Europe"
"Spain","ESP",1883,5902704,"Southern Europe"
"Spain","ESP",1884,5869728,"Southern Europe"
"Spain","ESP",1885,5759808,"Southern Europe"
"Spain","ESP",1886,6093232,"Southern Europe"
"Spain","ESP",1887,6140864,"Southern Europe"
"Spain","ESP",1888,6433984,"Southern Europe"
"Spain","ESP",1889,6822368,"Southern Europe"
"Spain","ESP",1890,7338992,"Southern Europe"
"Spain","ESP",1891,7939888,"Southern Europe"
"Spain","ESP",1892,8298959.5,"Southern Europe"
"Spain","ESP",1893,8119424,"Southern Europe"
"Spain","ESP",1894,8734976,"Southern Europe"
"Spain","ESP",1895,8603072,"Southern Europe"
"Spain","ESP",1896,9302896,"Southern Europe"
"Spain","ESP",1897,9544720,"Southern Europe"
"Spain","ESP",1898,9372512,"Southern Europe"
"Spain","ESP",1899,10625600,"Southern Europe"
"Spain","ESP",1900,11219168,"Southern Europe"
"Spain","ESP",1901,11805408,"Southern Europe"
"Spain","ESP",1902,12336688,"Southern Europe"
"Spain","ESP",1903,12175472,"Southern Europe"
"Spain","ESP",1904,12992544,"Southern Europe"
"Spain","ESP",1905,13571456,"Southern Europe"
"Spain","ESP",1906,13860912,"Southern Europe"
"Spain","ESP",1907,14095408,"Southern Europe"
"Spain","ESP",1908,14784240,"Southern Europe"
"Spain","ESP",1909,15165296,"Southern Europe"
"Spain","ESP",1910,14894160,"Southern Europe"
"Spain","ESP",1911,14729280,"Southern Europe"
"Spain","ESP",1912,15982368,"Southern Europe"
"Spain","ESP",1913,17418656,"Southern Europe"
"Spain","ESP",1914,17301408,"Southern Europe"
"Spain","ESP",1915,15311856,"Southern Europe"
"Spain","ESP",1916,17865664,"Southern Europe"
"Spain","ESP",1917,15850464,"Southern Europe"
"Spain","ESP",1918,16733488,"Southern Europe"
"Spain","ESP",1919,15927408,"Southern Europe"
"Spain","ESP",1920,14055104,"Southern Europe"
"Spain","ESP",1921,14846528,"Southern Europe"
"Spain","ESP",1922,14941792,"Southern Europe"
"Spain","ESP",1923,17213472,"Southern Europe"
"Spain","ESP",1924,18389616,"Southern Europe"
"Spain","ESP",1925,19052800,"Southern Europe"
"Spain","ESP",1926,18378624,"Southern Europe"
"Spain","ESP",1927,21445392,"Southern Europe"
"Spain","ESP",1928,21508768,"Southern Europe"
"Spain","ESP",1929,23969846,"Southern Europe"
"Spain","ESP",1930,23636364,"Southern Europe"
"Spain","ESP",1931,22530666,"Southern Europe"
"Spain","ESP",1932,21175820,"Southern Europe"
"Spain","ESP",1933,18706372,"Southern Europe"
"Spain","ESP",1934,20245432,"Southern Europe"
"Spain","ESP",1935,22454852,"Southern Europe"
"Spain","ESP",1936,8054700,"Southern Europe"
"Spain","ESP",1937,5245303,"Southern Europe"
"Spain","ESP",1938,13220969,"Southern Europe"
"Spain","ESP",1939,15713746,"Southern Europe"
"Spain","ESP",1940,21618628,"Southern Europe"
"Spain","ESP",1941,21508380,"Southern Europe"
"Spain","ESP",1942,23058224,"Southern Europe"
"Spain","ESP",1943,23849440,"Southern Europe"
"Spain","ESP",1944,25790766,"Southern Europe"
"Spain","ESP",1945,28267302,"Southern Europe"
"Spain","ESP",1946,28086876,"Southern Europe"
"Spain","ESP",1947,31171814,"Southern Europe"
"Spain","ESP",1948,32713764,"Southern Europe"
"Spain","ESP",1949,35755212,"Southern Europe"
"Spain","ESP",1950,33035424,"Southern Europe"
"Spain","ESP",1951,33115140,"Southern Europe"
"Spain","ESP",1952,37602650,"Southern Europe"
"Spain","ESP",1953,38931492,"Southern Europe"
"Spain","ESP",1954,39724348,"Southern Europe"
"Spain","ESP",1955,40271840,"Southern Europe"
"Spain","ESP",1956,42333068,"Southern Europe"
"Spain","ESP",1957,50213350,"Southern Europe"
"Spain","ESP",1958,55872810,"Southern Europe"
"Spain","ESP",1959,52078930,"Southern Europe"
"Spain","ESP",1960,48865572,"Southern Europe"
"Spain","ESP",1961,53606856,"Southern Europe"
"Spain","ESP",1962,59975850,"Southern Europe"
"Spain","ESP",1963,58742904,"Southern Europe"
"Spain","ESP",1964,64323810,"Southern Europe"
"Spain","ESP",1965,71020450,"Southern Europe"
"Spain","ESP",1966,77617016,"Southern Europe"
"Spain","ESP",1967,86393976,"Southern Europe"
"Spain","ESP",1968,97017230,"Southern Europe"
"Spain","ESP",1969,96736940,"Southern Europe"
"Spain","ESP",1970,116766490,"Southern Europe"
"Spain","ESP",1971,128458560,"Southern Europe"
"Spain","ESP",1972,144716260,"Southern Europe"
"Spain","ESP",1973,154957340,"Southern Europe"
"Spain","ESP",1974,172665700,"Southern Europe"
"Spain","ESP",1975,181053620,"Southern Europe"
"Spain","ESP",1976,197745940,"Southern Europe"
"Spain","ESP",1977,194829090,"Southern Europe"
"Spain","ESP",1978,199513870,"Southern Europe"
"Spain","ESP",1979,202746540,"Southern Europe"
"Spain","ESP",1980,213911900,"Southern Europe"
"Spain","ESP",1981,206096210,"Southern Europe"
"Spain","ESP",1982,208598540,"Southern Europe"
"Spain","ESP",1983,203435150,"Southern Europe"
"Spain","ESP",1984,197667200,"Southern Europe"
"Spain","ESP",1985,199931400,"Southern Europe"
"Spain","ESP",1986,189112670,"Southern Europe"
"Spain","ESP",1987,189508060,"Southern Europe"
"Spain","ESP",1988,197457900,"Southern Europe"
"Spain","ESP",1989,224885400,"Southern Europe"
"Spain","ESP",1990,230174100,"Southern Europe"
"Spain","ESP",1991,240009180,"Southern Europe"
"Spain","ESP",1992,248411680,"Southern Europe"
"Spain","ESP",1993,239808910,"Southern Europe"
"Spain","ESP",1994,252047020,"Southern Europe"
"Spain","ESP",1995,265779230,"Southern Europe"
"Spain","ESP",1996,253237170,"Southern Europe"
"Spain","ESP",1997,265567170,"Southern Europe"
"Spain","ESP",1998,274317820,"Southern Europe"
"Spain","ESP",1999,297773500,"Southern Europe"
"Spain","ESP",2000,310071580,"Southern Europe"
"Spain","ESP",2001,311808860,"Southern Europe"
"Spain","ESP",2002,331950080,"Southern Europe"
"Spain","ESP",2003,336332540,"Southern Europe"
"Spain","ESP",2004,353011420,"Southern Europe"
"Spain","ESP",2005,368338800,"Southern Europe"
"Spain","ESP",2006,359654340,"Southern Europe"
"Spain","ESP",2007,367400540,"Southern Europe"
"Spain","ESP",2008,335888930,"Southern Europe"
"Spain","ESP",2009,296501380,"Southern Europe"
"Spain","ESP",2010,282938430,"Southern Europe"
"Spain","ESP",2011,283800600,"Southern Europe"
"Spain","ESP",2012,278061200,"Southern Europe"
"Spain","ESP",2013,251941740,"Southern Europe"
"Spain","ESP",2014,254181220,"Southern Europe"
"Spain","ESP",2015,270740220,"Southern Europe"
"Spain","ESP",2016,259624910,"Southern Europe"
"Spain","ESP",2017,273579840,"Southern Europe"
"Spain","ESP",2018,268589920,"Southern Europe"
"Spain","ESP",2019,250596060,"Southern Europe"
"Spain","ESP",2020,211842610,"Southern Europe"
"Spain","ESP",2021,229069380,"Southern Europe"
"Spain","ESP",2022,234657020,"Southern Europe"
"Spain","ESP",2023,221615650,"Southern Europe"
"Sweden","SWE",1834,32976,"Northern Europe"
"Sweden","SWE",1839,43968,"Northern Europe"
"Sweden","SWE",1840,40304,"Northern Europe"
"Sweden","SWE",1841,40304,"Northern Europe"
"Sweden","SWE",1842,80608,"Northern Europe"
"Sweden","SWE",1843,58624,"Northern Europe"
"Sweden","SWE",1844,98928,"Northern Europe"
"Sweden","SWE",1845,87936,"Northern Europe"
"Sweden","SWE",1846,80608,"Northern Europe"
"Sweden","SWE",1847,80608,"Northern Europe"
"Sweden","SWE",1848,139232,"Northern Europe"
"Sweden","SWE",1849,194192,"Northern Europe"
"Sweden","SWE",1850,201520,"Northern Europe"
"Sweden","SWE",1851,216176,"Northern Europe"
"Sweden","SWE",1852,216176,"Northern Europe"
"Sweden","SWE",1853,227168,"Northern Europe"
"Sweden","SWE",1854,337088,"Northern Europe"
"Sweden","SWE",1855,315104,"Northern Europe"
"Sweden","SWE",1856,476320,"Northern Europe"
"Sweden","SWE",1857,611888,"Northern Europe"
"Sweden","SWE",1858,512960.03,"Northern Europe"
"Sweden","SWE",1859,754784,"Northern Europe"
"Sweden","SWE",1860,751120,"Northern Europe"
"Sweden","SWE",1861,967296,"Northern Europe"
"Sweden","SWE",1862,985616,"Northern Europe"
"Sweden","SWE",1863,985616,"Northern Europe"
"Sweden","SWE",1864,1036911.94,"Northern Europe"
"Sweden","SWE",1865,1080880,"Northern Europe"
"Sweden","SWE",1866,1113856,"Northern Europe"
"Sweden","SWE",1867,1036911.94,"Northern Europe"
"Sweden","SWE",1868,1223776,"Northern Europe"
"Sweden","SWE",1869,1088208,"Northern Europe"
"Sweden","SWE",1870,1341024,"Northern Europe"
"Sweden","SWE",1871,1432624,"Northern Europe"
"Sweden","SWE",1872,1711088,"Northern Europe"
"Sweden","SWE",1873,1736736,"Northern Europe"
"Sweden","SWE",1874,1872304,"Northern Europe"
"Sweden","SWE",1875,2275344,"Northern Europe"
"Sweden","SWE",1876,2429232,"Northern Europe"
"Sweden","SWE",1877,2572128,"Northern Europe"
"Sweden","SWE",1878,2180080,"Northern Europe"
"Sweden","SWE",1879,2213056,"Northern Europe"
"Sweden","SWE",1880,2828608,"Northern Europe"
"Sweden","SWE",1881,2751664,"Northern Europe"
"Sweden","SWE",1882,3147376,"Northern Europe"
"Sweden","SWE",1883,3216992,"Northern Europe"
"Sweden","SWE",1884,3550416,"Northern Europe"
"Sweden","SWE",1885,3828880,"Northern Europe"
"Sweden","SWE",1886,3751936,"Northern Europe"
"Sweden","SWE",1887,3803232,"Northern Europe"
"Sweden","SWE",1888,4246576,"Northern Europe"
"Sweden","SWE",1889,4957392,"Northern Europe"
"Sweden","SWE",1890,4946400,"Northern Europe"
"Sweden","SWE",1891,5279824,"Northern Europe"
"Sweden","SWE",1892,5250512,"Northern Europe"
"Sweden","SWE",1893,5279824,"Northern Europe"
"Sweden","SWE",1894,5891712,"Northern Europe"
"Sweden","SWE",1895,5954000,"Northern Europe"
"Sweden","SWE",1896,6155520,"Northern Europe"
"Sweden","SWE",1897,6855344,"Northern Europe"
"Sweden","SWE",1898,7298688,"Northern Europe"
"Sweden","SWE",1899,9134352,"Northern Europe"
"Sweden","SWE",1900,9170992,"Northern Europe"
"Sweden","SWE",1901,8522464,"Northern Europe"
"Sweden","SWE",1902,8925504,"Northern Europe"
"Sweden","SWE",1903,9804864,"Northern Europe"
"Sweden","SWE",1904,10325152,"Northern Europe"
"Sweden","SWE",1905,10163936,"Northern Europe"
"Sweden","SWE",1906,11292448,"Northern Europe"
"Sweden","SWE",1907,12772704,"Northern Europe"
"Sweden","SWE",1908,13755428,"Northern Europe"
"Sweden","SWE",1909,12669882,"Northern Europe"
"Sweden","SWE",1910,13117328,"Northern Europe"
"Sweden","SWE",1911,12792751,"Northern Europe"
"Sweden","SWE",1912,14187705,"Northern Europe"
"Sweden","SWE",1913,15953268,"Northern Europe"
"Sweden","SWE",1914,14985189,"Northern Europe"
"Sweden","SWE",1915,15101660,"Northern Europe"
"Sweden","SWE",1916,15931912,"Northern Europe"
"Sweden","SWE",1917,6903629,"Northern Europe"
"Sweden","SWE",1918,8115357.5,"Northern Europe"
"Sweden","SWE",1919,7797207,"Northern Europe"
"Sweden","SWE",1920,10542065,"Northern Europe"
"Sweden","SWE",1921,6133385,"Northern Europe"
"Sweden","SWE",1922,10126600,"Northern Europe"
"Sweden","SWE",1923,12294173,"Northern Europe"
"Sweden","SWE",1924,14642477,"Northern Europe"
"Sweden","SWE",1925,13119573,"Northern Europe"
"Sweden","SWE",1926,12769362,"Northern Europe"
"Sweden","SWE",1927,17874824,"Northern Europe"
"Sweden","SWE",1928,16244894,"Northern Europe"
"Sweden","SWE",1929,19369774,"Northern Europe"
"Sweden","SWE",1930,18932354,"Northern Europe"
"Sweden","SWE",1931,18944282,"Northern Europe"
"Sweden","SWE",1932,18736918,"Northern Europe"
"Sweden","SWE",1933,19517262,"Northern Europe"
"Sweden","SWE",1934,21732500,"Northern Europe"
"Sweden","SWE",1935,22864024,"Northern Europe"
"Sweden","SWE",1936,25047560,"Northern Europe"
"Sweden","SWE",1937,28942064,"Northern Europe"
"Sweden","SWE",1938,26134964,"Northern Europe"
"Sweden","SWE",1939,29299888,"Northern Europe"
"Sweden","SWE",1940,18474730,"Northern Europe"
"Sweden","SWE",1941,15041770,"Northern Europe"
"Sweden","SWE",1942,13022192,"Northern Europe"
"Sweden","SWE",1943,15835729,"Northern Europe"
"Sweden","SWE",1944,12442329,"Northern Europe"
"Sweden","SWE",1945,4549445,"Northern Europe"
"Sweden","SWE",1946,17376102,"Northern Europe"
"Sweden","SWE",1947,25092130,"Northern Europe"
"Sweden","SWE",1948,30800910,"Northern Europe"
"Sweden","SWE",1949,26831936,"Northern Europe"
"Sweden","SWE",1950,28655598,"Northern Europe"
"Sweden","SWE",1951,33436760,"Northern Europe"
"Sweden","SWE",1952,34520976,"Northern Europe"
"Sweden","SWE",1953,32548794,"Northern Europe"
"Sweden","SWE",1954,34493936,"Northern Europe"
"Sweden","SWE",1955,39095560,"Northern Europe"
"Sweden","SWE",1956,43375350,"Northern Europe"
"Sweden","SWE",1957,38843164,"Northern Europe"
"Sweden","SWE",1958,42070908,"Northern Europe"
"Sweden","SWE",1959,42388396,"Northern Europe"
"Sweden","SWE",1960,49170520,"Northern Europe"
"Sweden","SWE",1961,48799508,"Northern Europe"
"Sweden","SWE",1962,51272588,"Northern Europe"
"Sweden","SWE",1963,55313056,"Northern Europe"
"Sweden","SWE",1964,60368068,"Northern Europe"
"Sweden","SWE",1965,62562212,"Northern Europe"
"Sweden","SWE",1966,72517360,"Northern Europe"
"Sweden","SWE",1967,68929740,"Northern Europe"
"Sweden","SWE",1968,77606030,"Northern Europe"
"Sweden","SWE",1969,86381140,"Northern Europe"
"Sweden","SWE",1970,92287020,"Northern Europe"
"Sweden","SWE",1971,84508860,"Northern Europe"
"Sweden","SWE",1972,84703224,"Northern Europe"
"Sweden","SWE",1973,87289530,"Northern Europe"
"Sweden","SWE",1974,79822840,"Northern Europe"
"Sweden","SWE",1975,80760120,"Northern Europe"
"Sweden","SWE",1976,88240856,"Northern Europe"
"Sweden","SWE",1977,85740390,"Northern Europe"
"Sweden","SWE",1978,79476490,"Northern Europe"
"Sweden","SWE",1979,84868580,"Northern Europe"
"Sweden","SWE",1980,71713690,"Northern Europe"
"Sweden","SWE",1981,69388504,"Northern Europe"
"Sweden","SWE",1982,62256744,"Northern Europe"
"Sweden","SWE",1983,58268316,"Northern Europe"
"Sweden","SWE",1984,57308090,"Northern Europe"
"Sweden","SWE",1985,62364010,"Northern Europe"
"Sweden","SWE",1986,62009780,"Northern Europe"
"Sweden","SWE",1987,59694708,"Northern Europe"
"Sweden","SWE",1988,57425120,"Northern Europe"
"Sweden","SWE",1989,55520776,"Northern Europe"
"Sweden","SWE",1990,57520480,"Northern Europe"
"Sweden","SWE",1991,57751216,"Northern Europe"
"Sweden","SWE",1992,57578296,"Northern Europe"
"Sweden","SWE",1993,57571904,"Northern Europe"
"Sweden","SWE",1994,60025652,"Northern Europe"
"Sweden","SWE",1995,59511812,"Northern Europe"
"Sweden","SWE",1996,63381056,"Northern Europe"
"Sweden","SWE",1997,58383136,"Northern Europe"
"Sweden","SWE",1998,58801790,"Northern Europe"
"Sweden","SWE",1999,55981564,"Northern Europe"
"Sweden","SWE",2000,54930044,"Northern Europe"
"Sweden","SWE",2001,55837570,"Northern Europe"
"Sweden","SWE",2002,56685396,"Northern Europe"
"Sweden","SWE",2003,57292190,"Northern Europe"
"Sweden","SWE",2004,56516890,"Northern Europe"
"Sweden","SWE",2005,53875296,"Northern Europe"
"Sweden","SWE",2006,53737864,"Northern Europe"
"Sweden","SWE",2007,52993880,"Northern Europe"
"Sweden","SWE",2008,50866404,"Northern Europe"
"Sweden","SWE",2009,47238340,"Northern Europe"
"Sweden","SWE",2010,53119860,"Northern Europe"
"Sweden","SWE",2011,49210624,"Northern Europe"
"Sweden","SWE",2012,46711970,"Northern Europe"
"Sweden","SWE",2013,45201720,"Northern Europe"
"Sweden","SWE",2014,43472692,"Northern Europe"
